"Step","11_sazut-tonat-nigonribop - episodic_return","11_sazut-tonat-nigonribop - episodic_return__MIN","11_sazut-tonat-nigonribop - episodic_return__MAX"
"3666387","10","10","10"
"3666648","10","10","10"
"3666953","10","10","10"
"3667846","10","10","10"
"3668099","10","10","10"
"3668439","10","10","10"
"3668842","10","10","10"
"3669042","10","10","10"
"3669056","10","10","10"
"3669288","10","10","10"
"3669510","10","10","10"
"3669677","10","10","10"
"3670352","10","10","10"
"3670474","10","10","10"
"3671568","10","10","10"
"3671891","10","10","10"
"3672485","10","10","10"
"3672590","10","10","10"
"3673310","10","10","10"
"3674118","10","10","10"
"3675038","10","10","10"
"3675095","10","10","10"
"3675297","10","10","10"
"3675671","10","10","10"
"3676871","10","10","10"
"3677004","10","10","10"
"3677590","10","10","10"
"3678144","10","10","10"
"3679256","10","10","10"
"3679715","10","10","10"
"3679888","10","10","10"
"3680177","10","10","10"
"3680212","10","10","10"
"3680260","10","10","10"
"3680455","10","10","10"
"3680521","10","10","10"
"3680843","10","10","10"
"3681171","10","10","10"
"3681242","10","10","10"
"3681306","10","10","10"
"3682966","10","10","10"
"3683377","10","10","10"
"3683664","10","10","10"
"3683723","10","10","10"
"3684361","10","10","10"
"3684429","10","10","10"
"3684480","10","10","10"
"3684802","10","10","10"
"3684884","10","10","10"
"3685096","10","10","10"
"3685688","10","10","10"
"3685828","10","10","10"
"3686499","10","10","10"
"3686976","10","10","10"
"3687438","10","10","10"
"3688644","10","10","10"
"3688992","10","10","10"
"3689549","10","10","10"
"3690181","10","10","10"
"3690304","10","10","10"
"3690525","10","10","10"
"3690763","10","10","10"
"3691221","10","10","10"
"3691472","10","10","10"
"3692094","10","10","10"
"3692160","10","10","10"
"3692681","10","10","10"
"3692750","10","10","10"
"3693083","10","10","10"
"3694305","10","10","10"
"3695243","10","10","10"
"3695386","10","10","10"
"3696021","10","10","10"
"3696482","10","10","10"
"3697481","10","10","10"
"3697675","10","10","10"
"3698129","10","10","10"
"3698304","10","10","10"
"3698574","10","10","10"
"3698950","10","10","10"
"3699104","10","10","10"
"3699272","10","10","10"
"3699439","10","10","10"
"3699657","10","10","10"
"3700358","10","10","10"
"3700490","10","10","10"
"3701316","10","10","10"
"3701616","10","10","10"
"3701639","10","10","10"
"3701833","10","10","10"
"3702112","10","10","10"
"3702492","10","10","10"
"3702537","10","10","10"
"3703516","10","10","10"
"3704130","10","10","10"
"3704384","10","10","10"
"3705028","10","10","10"
"3705121","10","10","10"
"3705187","10","10","10"
"3705346","10","10","10"
"3705750","10","10","10"
"3706530","10","10","10"
"3706756","10","10","10"
"3707270","10","10","10"
"3707901","10","10","10"
"3708140","10","10","10"
"3708689","10","10","10"
"3709133","10","10","10"
"3709328","10","10","10"
"3709555","10","10","10"
"3709707","10","10","10"
"3710093","10","10","10"
"3710554","10","10","10"
"3711134","10","10","10"
"3711246","10","10","10"
"3712610","10","10","10"
"3712784","10","10","10"
"3712960","10","10","10"
"3713042","10","10","10"
"3713260","10","10","10"
"3713287","10","10","10"
"3713358","10","10","10"
"3713671","10","10","10"
"3713872","10","10","10"
"3713985","10","10","10"
"3714186","10","10","10"
"3714497","10","10","10"
"3715380","10","10","10"
"3715656","10","10","10"
"3715977","10","10","10"
"3716600","10","10","10"
"3717683","10","10","10"
"3717826","10","10","10"
"3717897","10","10","10"
"3718032","10","10","10"
"3718623","10","10","10"
"3718892","10","10","10"
"3719194","10","10","10"
"3719238","10","10","10"
"3719876","10","10","10"
"3719952","10","10","10"
"3720145","10","10","10"
"3720212","0","0","0"
"3720833","10","10","10"
"3721030","10","10","10"
"3721310","10","10","10"
"3721380","10","10","10"
"3721737","10","10","10"
"3721866","10","10","10"
"3722185","10","10","10"
"3722307","10","10","10"
"3723220","10","10","10"
"3723666","10","10","10"
"3724886","10","10","10"
"3725196","10","10","10"
"3725379","10","10","10"
"3725574","10","10","10"
"3725754","10","10","10"
"3725939","10","10","10"
"3726400","10","10","10"
"3726541","10","10","10"
"3726978","10","10","10"
"3727241","10","10","10"
"3727430","10","10","10"
"3727628","10","10","10"
"3729061","10","10","10"
"3729290","10","10","10"
"3729667","10","10","10"
"3729793","10","10","10"
"3729963","10","10","10"
"3730118","10","10","10"
"3730508","10","10","10"
"3730568","10","10","10"
"3730701","10","10","10"
"3731095","10","10","10"
"3731394","10","10","10"
"3731585","10","10","10"
"3731789","10","10","10"
"3731947","10","10","10"
"3732121","10","10","10"
"3732678","10","10","10"
"3733248","10","10","10"
"3734053","10","10","10"
"3734181","10","10","10"
"3734234","10","10","10"
"3734871","10","10","10"
"3734923","10","10","10"
"3735406","10","10","10"
"3736302","10","10","10"
"3736755","10","10","10"
"3737164","10","10","10"
"3737241","10","10","10"
"3738242","10","10","10"
"3738391","10","10","10"
"3740485","10","10","10"
"3740912","10","10","10"
"3741505","10","10","10"
"3741577","10","10","10"
"3742093","10","10","10"
"3742452","10","10","10"
"3742469","10","10","10"
"3743116","10","10","10"
"3743811","10","10","10"
"3743889","10","10","10"
"3744780","10","10","10"
"3745558","10","10","10"
"3745610","10","10","10"
"3746287","10","10","10"
"3746312","10","10","10"
"3746944","10","10","10"
"3747883","10","10","10"
"3748063","10","10","10"
"3748294","10","10","10"
"3748657","10","10","10"
"3748678","10","10","10"
"3748931","10","10","10"
"3749762","10","10","10"
"3750725","10","10","10"
"3751548","10","10","10"
"3752203","10","10","10"
"3752798","10","10","10"
"3754077","10","10","10"
"3754310","10","10","10"
"3755192","10","10","10"
"3755545","10","10","10"
"3755737","10","10","10"
"3755779","10","10","10"
"3756043","10","10","10"
"3756757","10","10","10"
"3756939","10","10","10"
"3756994","10","10","10"
"3757533","10","10","10"
"3757890","10","10","10"
"3758734","10","10","10"
"3758808","10","10","10"
"3758915","10","10","10"
"3759366","10","10","10"
"3759522","10","10","10"
"3760130","10","10","10"
"3760397","10","10","10"
"3760899","10","10","10"
"3761306","10","10","10"
"3761716","10","10","10"
"3761926","10","10","10"
"3762008","10","10","10"
"3762651","10","10","10"
"3762711","10","10","10"
"3763074","10","10","10"
"3763730","10","10","10"
"3764055","10","10","10"
"3764237","10","10","10"
"3764729","10","10","10"
"3765138","10","10","10"
"3765405","10","10","10"
"3765455","10","10","10"
"3765959","10","10","10"
"3766158","10","10","10"
"3766509","0","0","0"
"3766534","10","10","10"
"3766861","10","10","10"
"3767151","10","10","10"
"3768325","10","10","10"
"3768628","10","10","10"
"3768715","10","10","10"
"3768782","10","10","10"
"3769671","10","10","10"
"3770626","10","10","10"
"3770747","10","10","10"
"3770959","10","10","10"
"3771409","10","10","10"
"3771906","10","10","10"
"3772117","10","10","10"
"3772170","10","10","10"
"3772774","10","10","10"
"3772815","10","10","10"
"3773064","10","10","10"
"3773214","10","10","10"
"3773261","10","10","10"
"3773702","10","10","10"
"3773815","10","10","10"
"3773830","10","10","10"
"3774917","10","10","10"
"3775143","10","10","10"
"3775245","10","10","10"
"3775375","10","10","10"
"3775718","10","10","10"
"3775747","10","10","10"
"3775879","10","10","10"
"3776072","10","10","10"
"3777180","0","0","0"
"3777282","10","10","10"
"3778075","10","10","10"
"3778246","10","10","10"
"3778441","10","10","10"
"3778570","10","10","10"
"3778636","10","10","10"
"3779458","10","10","10"
"3780075","10","10","10"
"3781709","10","10","10"
"3781961","10","10","10"
"3782347","10","10","10"
"3782548","10","10","10"
"3784013","10","10","10"
"3784145","10","10","10"
"3784343","10","10","10"
"3784495","10","10","10"
"3784657","10","10","10"
"3785039","10","10","10"
"3785344","10","10","10"
"3786176","10","10","10"
"3786452","10","10","10"
"3786757","10","10","10"
"3786947","10","10","10"
"3787781","10","10","10"
"3787840","10","10","10"
"3788101","10","10","10"
"3788622","10","10","10"
"3788773","10","10","10"
"3788810","10","10","10"
"3788992","10","10","10"
"3789091","10","10","10"
"3789158","10","10","10"
"3789301","10","10","10"
"3789476","10","10","10"
"3789645","10","10","10"
"3789905","10","10","10"
"3790203","10","10","10"
"3790223","10","10","10"
"3791472","10","10","10"
"3792039","10","10","10"
"3792073","10","10","10"
"3793028","10","10","10"
"3793182","10","10","10"
"3793608","10","10","10"
"3794126","10","10","10"
"3794703","10","10","10"
"3794890","10","10","10"
"3795264","10","10","10"
"3795411","10","10","10"
"3795848","10","10","10"
"3796296","10","10","10"
"3797109","10","10","10"
"3797824","10","10","10"
"3798285","10","10","10"
"3798552","10","10","10"
"3798668","10","10","10"
"3799109","10","10","10"
"3799296","10","10","10"
"3799361","10","10","10"
"3799621","10","10","10"
"3800017","10","10","10"
"3800674","10","10","10"
"3800960","10","10","10"
"3801924","10","10","10"
"3802517","10","10","10"
"3803357","10","10","10"
"3803661","10","10","10"
"3804953","10","10","10"
"3805207","10","10","10"
"3805381","10","10","10"
"3806147","10","10","10"
"3806603","10","10","10"
"3806746","10","10","10"
"3807111","10","10","10"
"3807168","10","10","10"
"3807311","10","10","10"
"3807565","10","10","10"
"3807624","10","10","10"
"3807709","10","10","10"
"3808261","10","10","10"
"3808514","10","10","10"
"3808794","10","10","10"
"3809506","10","10","10"
"3809743","10","10","10"
"3809925","10","10","10"
"3809991","10","10","10"
"3810455","10","10","10"
"3810501","10","10","10"
"3811011","10","10","10"
"3811076","10","10","10"
"3811143","10","10","10"
"3811265","10","10","10"
"3811596","10","10","10"
"3812436","10","10","10"
"3812508","10","10","10"
"3813391","10","10","10"
"3814784","10","10","10"
"3816339","10","10","10"
"3817873","10","10","10"
"3817921","10","10","10"
"3818387","10","10","10"
"3819162","10","10","10"
"3821013","10","10","10"
"3822228","10","10","10"
"3822355","10","10","10"
"3822939","10","10","10"
"3825666","10","10","10"
"3825748","10","10","10"
"3825968","10","10","10"
"3826048","10","10","10"
"3826187","10","10","10"
"3826306","10","10","10"
"3828161","10","10","10"
"3828307","10","10","10"
"3828614","10","10","10"
"3828746","10","10","10"
"3828896","10","10","10"
"3829469","10","10","10"
"3830425","10","10","10"
"3831808","10","10","10"
"3832010","10","10","10"
"3832257","10","10","10"
"3832340","10","10","10"
"3832588","10","10","10"
"3832797","10","10","10"
"3833121","10","10","10"
"3833552","10","10","10"
"3834510","10","10","10"
"3835407","10","10","10"
"3835586","10","10","10"
"3835803","10","10","10"
"3835842","10","10","10"
"3836106","10","10","10"
"3836184","10","10","10"
"3836227","10","10","10"
"3836309","10","10","10"
"3837504","10","10","10"
"3838931","10","10","10"
"3839371","10","10","10"
"3839745","10","10","10"
"3839808","10","10","10"
"3840064","10","10","10"
"3840585","10","10","10"
"3840655","10","10","10"
"3841028","10","10","10"
"3841428","10","10","10"
"3841604","10","10","10"
"3841674","10","10","10"
"3841796","10","10","10"
"3842242","10","10","10"
"3842976","10","10","10"
"3843662","10","10","10"
"3844120","10","10","10"
"3844354","10","10","10"
"3845121","10","10","10"
"3845254","10","10","10"
"3845643","10","10","10"
"3845941","10","10","10"
"3845979","10","10","10"
"3846018","10","10","10"
"3846742","10","10","10"
"3847054","10","10","10"
"3847108","10","10","10"
"3847364","10","10","10"
"3847556","10","10","10"
"3847975","10","10","10"
"3848261","10","10","10"
"3848775","10","10","10"
"3849474","10","10","10"
"3850379","10","10","10"
"3850661","10","10","10"
"3851284","10","10","10"
"3851813","10","10","10"
"3851893","10","10","10"
"3852229","10","10","10"
"3852372","10","10","10"
"3853456","10","10","10"
"3853680","10","10","10"
"3853701","10","10","10"
"3853851","10","10","10"
"3854287","10","10","10"
"3854481","10","10","10"
"3854673","10","10","10"
"3855009","10","10","10"
"3855227","10","10","10"
"3855809","10","10","10"
"3856299","10","10","10"
"3856526","10","10","10"
"3857101","10","10","10"
"3857279","10","10","10"
"3857307","10","10","10"
"3858832","10","10","10"
"3858955","10","10","10"
"3859286","10","10","10"
"3859533","10","10","10"
"3860231","10","10","10"
"3860580","10","10","10"
"3860699","10","10","10"
"3860903","10","10","10"
"3861019","10","10","10"
"3861586","10","10","10"
"3862597","10","10","10"
"3862734","10","10","10"
"3862989","10","10","10"
"3863819","10","10","10"
"3863952","10","10","10"
"3864003","10","10","10"
"3865539","10","10","10"
"3865753","10","10","10"
"3865803","10","10","10"
"3866137","10","10","10"
"3866588","10","10","10"
"3867211","10","10","10"
"3868206","10","10","10"
"3870766","10","10","10"
"3870921","10","10","10"
"3871153","10","10","10"
"3871761","10","10","10"
"3871872","10","10","10"
"3872373","10","10","10"
"3872581","10","10","10"
"3873235","10","10","10"
"3873873","10","10","10"
"3874119","10","10","10"
"3874420","10","10","10"
"3874567","10","10","10"
"3874896","10","10","10"
"3875026","10","10","10"
"3875845","10","10","10"
"3876104","10","10","10"
"3876305","10","10","10"
"3877314","10","10","10"
"3877843","10","10","10"
"3878003","10","10","10"
"3878171","10","10","10"
"3879560","10","10","10"
"3879639","10","10","10"
"3879681","10","10","10"
"3879881","10","10","10"
"3880195","10","10","10"
"3880962","10","10","10"
"3881474","10","10","10"
"3882113","10","10","10"
"3882276","10","10","10"
"3882498","10","10","10"
"3883182","10","10","10"
"3883525","10","10","10"
"3883722","10","10","10"
"3884368","10","10","10"
"3885316","10","10","10"
"3885392","10","10","10"
"3886339","10","10","10"
"3886411","10","10","10"
"3886747","10","10","10"
"3887186","10","10","10"
"3887951","10","10","10"
"3888032","10","10","10"
"3889026","10","10","10"
"3889233","10","10","10"
"3889545","10","10","10"
"3890219","10","10","10"
"3890245","10","10","10"
"3890387","10","10","10"
"3890489","10","10","10"
"3890948","10","10","10"
"3891036","10","10","10"
"3891218","10","10","10"
"3891485","10","10","10"
"3891763","10","10","10"
"3892973","10","10","10"
"3892997","10","10","10"
"3893072","10","10","10"
"3893545","10","10","10"
"3893651","10","10","10"
"3893957","10","10","10"
"3894108","10","10","10"
"3894274","10","10","10"
"3895464","10","10","10"
"3896002","10","10","10"
"3896582","10","10","10"
"3896667","10","10","10"
"3896964","10","10","10"
"3897040","10","10","10"
"3897187","10","10","10"
"3897217","10","10","10"
"3897605","10","10","10"
"3897743","10","10","10"
"3898140","10","10","10"
"3898512","10","10","10"
"3899996","10","10","10"
"3900090","10","10","10"
"3901027","10","10","10"
"3901660","10","10","10"
"3901709","10","10","10"
"3901853","10","10","10"
"3901966","10","10","10"
"3902089","10","10","10"
"3902342","10","10","10"
"3902610","10","10","10"
"3902689","10","10","10"
"3903233","10","10","10"
"3903374","10","10","10"
"3903746","10","10","10"
"3905215","10","10","10"
"3905691","10","10","10"
"3906484","10","10","10"
"3907124","10","10","10"
"3907256","10","10","10"
"3907684","10","10","10"
"3907818","10","10","10"
"3907916","10","10","10"
"3908441","10","10","10"
"3908493","10","10","10"
"3908752","10","10","10"
"3909194","10","10","10"
"3909539","10","10","10"
"3909965","10","10","10"
"3910095","10","10","10"
"3910154","10","10","10"
"3910849","10","10","10"
"3910926","10","10","10"
"3911512","10","10","10"
"3911711","10","10","10"
"3912169","10","10","10"
"3913162","10","10","10"
"3913740","10","10","10"
"3914219","10","10","10"
"3915008","10","10","10"
"3915988","10","10","10"
"3916109","10","10","10"
"3916876","10","10","10"
"3917521","10","10","10"
"3917586","10","10","10"
"3918036","10","10","10"
"3918273","10","10","10"
"3918534","10","10","10"
"3918708","10","10","10"
"3918863","10","10","10"
"3919879","0","0","0"
"3921680","10","10","10"
"3922816","10","10","10"
"3923463","10","10","10"
"3923797","10","10","10"
"3923929","10","10","10"
"3924033","10","10","10"
"3924200","10","10","10"
"3924279","10","10","10"
"3925126","10","10","10"
"3925319","10","10","10"
"3925487","10","10","10"
"3925652","10","10","10"
"3926245","10","10","10"
